incident_source_id,incident_id,source_name,source_url,report_url,source_valid,source_http,source_error,report_valid,report_http,report_error,current_is_active,recommended_action
212,2307,NTSB,https://carol.ntsb.gov/investigations/detail/22554,,True,200,,False,,url_is_none,True,keep
213,2308,NTSB,https://carol.ntsb.gov/investigations/detail/7772,,True,200,,False,,url_is_none,True,keep
214,2309,NTSB,https://carol.ntsb.gov/investigations/detail/22271,,True,200,,False,,url_is_none,True,keep
215,2310,NTSB,https://carol.ntsb.gov/investigations/detail/22455,,True,200,,False,,url_is_none,True,keep
216,2311,NTSB,https://carol.ntsb.gov/investigations/detail/34585,,True,200,,False,,url_is_none,True,keep
217,2312,NTSB,https://carol.ntsb.gov/investigations/detail/22483,,True,200,,False,,url_is_none,True,keep
218,2313,NTSB,https://carol.ntsb.gov/investigations/detail/11417,,True,200,,False,,url_is_none,True,keep
219,2314,NTSB,https://carol.ntsb.gov/investigations/detail/26026,,True,200,,False,,url_is_none,True,keep
220,2315,NTSB,https://carol.ntsb.gov/investigations/detail/36165,,True,200,,False,,url_is_none,True,keep
221,2316,NTSB,https://carol.ntsb.gov/investigations/detail/17476,,True,200,,False,,url_is_none,True,keep
222,2317,NTSB,https://carol.ntsb.gov/investigations/detail/34586,,True,200,,False,,url_is_none,True,keep
223,2318,NTSB,https://carol.ntsb.gov/investigations/detail/40826,,True,200,,False,,url_is_none,True,keep
224,2319,NTSB,https://carol.ntsb.gov/investigations/detail/36163,,True,200,,False,,url_is_none,True,keep
225,2320,NTSB,https://carol.ntsb.gov/investigations/detail/14086,,True,200,,False,,url_is_none,True,keep
226,2321,NTSB,https://carol.ntsb.gov/investigations/detail/36164,,True,200,,False,,url_is_none,True,keep
227,2322,NTSB,https://carol.ntsb.gov/investigations/detail/25760,,True,200,,False,,url_is_none,True,keep
228,2323,NTSB,https://carol.ntsb.gov/investigations/detail/14088,,True,200,,False,,url_is_none,True,keep
229,2324,NTSB,https://carol.ntsb.gov/investigations/detail/13945,,True,200,,False,,url_is_none,True,keep
230,2325,NTSB,https://carol.ntsb.gov/investigations/detail/17475,,True,200,,False,,url_is_none,True,keep
231,2326,NTSB,https://carol.ntsb.gov/investigations/detail/34454,,True,200,,False,,url_is_none,True,keep
232,2327,NTSB,https://carol.ntsb.gov/investigations/detail/26025,,True,200,,False,,url_is_none,True,keep
233,2328,NTSB,https://carol.ntsb.gov/investigations/detail/25774,,True,200,,False,,url_is_none,True,keep
234,2329,NTSB,https://carol.ntsb.gov/investigations/detail/22492,,True,200,,False,,url_is_none,True,keep
235,2330,NTSB,https://carol.ntsb.gov/investigations/detail/34583,,True,200,,False,,url_is_none,True,keep
236,2331,NTSB,https://carol.ntsb.gov/investigations/detail/14087,,True,200,,False,,url_is_none,True,keep
237,2332,NTSB,https://carol.ntsb.gov/investigations/detail/26023,,True,200,,False,,url_is_none,True,keep
238,2333,NTSB,https://carol.ntsb.gov/investigations/detail/26024,,True,200,,False,,url_is_none,True,keep
239,2334,NTSB,https://carol.ntsb.gov/investigations/detail/17375,,True,200,,False,,url_is_none,True,keep
240,2335,NTSB,https://carol.ntsb.gov/investigations/detail/34582,,True,200,,False,,url_is_none,True,keep
241,2336,NTSB,https://carol.ntsb.gov/investigations/detail/7770,,True,200,,False,,url_is_none,True,keep
242,2337,NTSB,https://carol.ntsb.gov/investigations/detail/17332,,True,200,,False,,url_is_none,True,keep
243,2338,NTSB,https://carol.ntsb.gov/investigations/detail/26022,,True,200,,False,,url_is_none,True,keep
244,2339,NTSB,https://carol.ntsb.gov/investigations/detail/40827,,True,200,,False,,url_is_none,True,keep
245,2340,NTSB,https://carol.ntsb.gov/investigations/detail/13995,,True,200,,False,,url_is_none,True,keep
246,2341,NTSB,https://carol.ntsb.gov/investigations/detail/17477,,True,200,,False,,url_is_none,True,keep
247,2342,NTSB,https://carol.ntsb.gov/investigations/detail/26021,,True,200,,False,,url_is_none,True,keep
248,2343,NTSB,https://carol.ntsb.gov/investigations/detail/40825,,True,200,,False,,url_is_none,True,keep
249,2344,NTSB,https://carol.ntsb.gov/investigations/detail/32020,,True,200,,False,,url_is_none,True,keep
250,2345,NTSB,https://carol.ntsb.gov/investigations/detail/17374,,True,200,,False,,url_is_none,True,keep
251,2346,NTSB,https://carol.ntsb.gov/investigations/detail/34461,,True,200,,False,,url_is_none,True,keep
252,2347,NTSB,https://carol.ntsb.gov/investigations/detail/14092,,True,200,,False,,url_is_none,True,keep
253,2348,NTSB,https://carol.ntsb.gov/investigations/detail/36158,,True,200,,False,,url_is_none,True,keep
254,2349,NTSB,https://carol.ntsb.gov/investigations/detail/17373,,True,200,,False,,url_is_none,True,keep
255,2350,NTSB,https://carol.ntsb.gov/investigations/detail/5034,,True,200,,False,,url_is_none,True,keep
256,2351,NTSB,https://carol.ntsb.gov/investigations/detail/17474,,True,200,,False,,url_is_none,True,keep
257,2352,NTSB,https://carol.ntsb.gov/investigations/detail/32189,,True,200,,False,,url_is_none,True,keep
258,2353,NTSB,https://carol.ntsb.gov/investigations/detail/32188,,True,200,,False,,url_is_none,True,keep
259,2354,NTSB,https://carol.ntsb.gov/investigations/detail/4957,,True,200,,False,,url_is_none,True,keep
260,2355,NTSB,https://carol.ntsb.gov/investigations/detail/32019,,True,200,,False,,url_is_none,True,keep
261,2356,NTSB,https://carol.ntsb.gov/investigations/detail/22647,,True,200,,False,,url_is_none,True,keep
262,2357,NTSB,https://carol.ntsb.gov/investigations/detail/17473,,True,200,,False,,url_is_none,True,keep
